id,is_pass
17915_167,0.933333
5058_10,0.933333
10821_166,0.866667
3297_72,0.266667
2981_36,0.466667
15014_160,0.866667
2582_116,0.533333
12633_38,0.666667
19135_80,0.866667
13998_54,0.6
11457_63,0.266667
7428_113,0.933333
7295_50,0.2
10911_166,0.933333
14720_151,0.4
11008_126,0.6
19321_88,0.8
7438_135,0.866667
11802_28,0.733333
4245_54,0.933333
19461_119,0.733333
19247_29,0.6
550_10,0.666667
13050_32,0.666667
11805_33,0.666667
5889_71,0.8
7877_45,0.466667
16609_100,0.333333
12716_147,0.733333
5629_61,0.266667
6052_62,0.6
11296_83,0.733333
14384_105,0.933333
18795_66,0.666667
15348_160,0.6
18890_127,0.733333
19179_64,0.733333
9175_80,0.866667
12604_149,0.866667
10085_161,0.533333
13346_91,0.466667
8969_134,0.733333
17447_97,0.533333
19370_97,0.6
1470_160,0.666667
3772_70,0.4
1001_127,0.533333
12231_112,0.8
16812_98,0.466667
18103_25,0.6
12024_142,0.8
12397_179,0.533333
10540_104,0.866667
11570_129,0.266667
5727_73,0.266667
5908_114,0.4
576_171,0.666667
10386_31,0.8
7578_47,0.733333
13839_97,0.6
13361_171,0.8
7921_71,0.466667
7562_140,0.933333
6199_36,0.666667
17733_45,0.533333
9150_30,0.866667
1331_22,0.666667
8232_25,0.666667
1005_142,1
11205_130,1
11998_181,0.466667
17153_44,0.6
11759_104,0.733333
15081_179,0.6
2947_76,0.133333
2080_157,0.933333
9970_103,0.733333
16745_97,0.8
11692_49,0.866667
4208_62,0.866667
16186_184,0.933333
6436_119,0.733333
11319_22,0.466667
2405_134,0.666667
5264_10,0.666667
16811_43,0.266667
3612_60,0.666667
12686_55,0.666667
18433_24,0.466667
6991_113,0.466667
19135_67,0.533333
19588_1,0.266667
7922_12,0.4
9618_129,0.8
19960_140,0.733333
18218_21,0.533333
6746_97,0.4
17931_75,0.666667
9212_82,0.933333
13595_108,0.933333
1406_73,1
3111_47,0.133333
12492_54,0.8
6188_11,0.6
15126_156,0.533333
17665_160,0.8
18818_67,0.6
17671_186,0.533333
8892_84,0.733333
19347_57,0.666667
11853_136,0.266667
4338_161,0.733333
11094_29,0.8
13848_89,0.733333
6376_114,0.8
9375_101,1
12334_39,0.6
11420_137,0.733333
17738_159,0.6
9221_157,0.8
15555_156,0.866667
6028_158,0.733333
3296_81,0.6
13864_173,0.6
9535_21,0.533333
6720_68,0.666667
5249_84,0.466667
4268_124,0.8
17415_179,0.8
12220_95,0.666667
6191_32,0.733333
14093_55,0.933333
1052_96,1
17887_132,0.733333
18725_38,0.866667
2071_41,0.533333
8300_25,0.4
783_151,0.8
13602_141,0.4
3095_82,0.733333
14952_109,0.8
5481_52,0.266667
4898_78,0.4
18873_140,0.6
5134_14,0.266667
134_136,1
11095_30,0.666667
6214_18,0.666667
7729_66,0.866667
2821_131,0.933333
2953_183,1
6252_24,0.6
13948_154,0.8
6353_118,0.866667
7600_76,0.8
18895_175,1
6316_162,0.333333
18072_131,0.866667
6118_114,0.6
2311_57,0.733333
19482_66,0.733333
9932_85,0.466667
4139_53,0.4
3838_82,0.533333
2518_140,0.4
10659_126,0.4
1812_114,0.866667
14806_184,0.933333
2886_157,0.733333
2321_114,0.866667
4696_15,0.533333
13728_63,0.6
3758_22,0.466667
13263_170,0.533333
19141_60,0.6
9903_132,0.933333
6699_74,0.533333
13045_36,0.8
4747_125,0.8
5469_105,1
10882_83,0.2
14487_146,0.4
13704_50,0.533333
3009_102,0.666667
18200_7,0.933333
2785_103,1
7719_72,0.466667
14573_156,0.733333
8032_126,1
9173_146,0.666667
1609_13,0.6
17156_43,0.8
4109_10,0.533333
10615_26,1
3841_87,0.4
10765_128,0.2
2089_66,0.4
7647_19,0.8
18079_85,0.666667
17313_151,0.733333
13435_88,0.533333
7742_36,0.466667
15384_45,0.4
19586_154,0.866667
6117_115,0.4
14547_172,0.266667
1717_127,0.933333
4024_16,0.866667
19176_130,0.6
9713_21,0.733333
12198_22,0.533333
1600_85,0.6
15941_187,0.8
8308_48,0.6
6214_16,0.8
5360_68,0.866667
15663_158,0.533333
7054_169,0.866667
11427_138,1
2594_52,0.8
15888_43,0.6
19528_141,0.533333
4318_118,1
16887_183,0.733333
15717_110,0.866667
7052_77,0.333333
12304_176,1
313_137,0.8
52_16,0.4
11536_61,0.733333
11841_148,0.466667
8750_171,0.466667
14451_92,0.533333
19799_102,0.733333
19210_132,0.8
10591_85,0.333333
13466_105,0.866667
14882_160,0.6
15806_63,0.466667
9920_32,0.666667
12379_42,0.8
14159_143,0.866667
9245_131,0.866667
17952_23,0.733333
3191_63,0.4
15375_99,0.933333
14718_97,0.466667
12051_134,0.733333
2790_140,0.6
18521_138,0.6
930_52,0.666667
14090_178,0.866667
3724_122,0.733333
8893_97,0.866667
13561_37,0.533333
10832_138,0.733333
6432_120,0.733333
15342_44,0.666667
9925_86,0.133333
7886_79,0.466667
906_119,0.933333
18976_10,0.733333
19101_28,0.666667
1812_113,0.866667
19013_129,0.933333
5397_90,0.466667
7142_142,0.866667
7684_68,0.8
18174_56,0.533333
16983_46,0.533333
5216_113,0.866667
13789_62,0.8
130_175,0.933333
10755_31,0.866667
12336_52,0.4
4294_10,0.533333
2076_57,0.733333
4866_154,1
5108_13,0.6
18892_104,0.533333
9415_134,0.733333
2839_37,0.8
4851_141,0.666667
16682_98,0.4
11287_29,0.666667
16375_149,0.666667
1515_45,0.4
9284_131,1
13452_106,0.6
8733_129,0.533333
15291_95,0.8
15276_151,0.533333
18576_124,0.6
1236_20,0.866667
10531_127,0.4
7445_124,1
6593_17,1
5870_23,0.733333
5923_113,1
16947_65,0.866667
7148_10,0.266667
1869_12,0.333333
6036_59,0.8
16119_157,1
8945_87,0.733333
19037_7,0.8
12128_142,0.266667
7745_75,0.733333
1809_130,1
18579_127,0.533333
5631_151,0.8
16649_45,0.733333
10958_153,0.333333
9580_168,0.4
12006_25,0.666667
629_133,0.733333
1552_73,0.2
13457_148,0.533333
2284_35,0.0666667
14059_108,0.466667
11443_47,0.466667
5989_114,0.733333
147_179,0.733333
15857_160,0.666667
17319_44,0.4
724_143,0.866667
14243_89,0.8
15470_46,0.466667
5166_127,0.333333
16429_151,0.4
18998_32,0.8
19797_100,0.266667
8733_128,0.533333
12742_171,0.4
2104_21,0.866667
8932_50,0.6
18595_76,0.4
12587_139,0.666667
5567_26,0.6
3126_76,0.6
8080_126,0.666667
7144_10,0.8
8272_125,0.8
10556_128,0.4
18592_26,0.666667
19198_61,0.8
17774_44,0.333333
12919_41,0.866667
10820_109,0.266667
9149_166,1
5164_19,0.933333
5902_117,0.6
11179_163,0.6
1318_110,0.933333
8974_63,0.666667
2005_138,1
11532_178,0.533333
15008_44,0.666667
17506_112,0.466667
908_159,0.933333
4992_174,0.733333
14105_55,0.466667
11087_147,0.666667
4711_133,0.866667
3475_2,0.666667
18713_4,0.333333
16005_65,0.866667
2839_32,0.733333
4441_18,1
6822_11,0.2
8783_46,0.6
11042_168,0.866667
9777_40,0.933333
11800_25,0.933333
1624_115,0.933333
3825_102,0.6
3830_72,0.2
574_49,0.8
15275_61,0.6
7205_14,0.733333
3456_76,0.266667
12665_33,0.666667
7122_15,0.333333
19800_148,0.733333
4545_20,0.933333
7865_100,0.266667
5648_22,0.8
9300_34,0.2
13044_148,0.466667
17129_152,0.533333
8448_86,0.133333
16436_155,0.933333
4395_17,1
8993_41,0.666667
7097_11,0.8
4371_24,0.333333
11788_22,0.6
14602_107,0.533333
5108_11,0.6
10747_143,0.866667
5400_27,1
18360_158,0.866667
4005_181,0.733333
2424_59,0.866667
15017_152,0.666667
15112_157,0.866667
6601_114,0.666667
119_54,0.866667
885_50,0.4
11139_132,0.933333
15680_182,0.4
3316_59,0.4
19608_63,0.666667
1430_69,0.2
2380_77,0.4
8822_141,0.933333
6811_93,0.6
6750_119,0.866667
5532_30,0.666667
7647_14,0.0666667
6069_30,0.866667
6510_151,0.733333
13304_61,0.6
12784_89,0.733333
16742_47,0.4
19997_45,0.533333
7162_91,0.4
13453_34,0.8
5727_68,0.333333
2749_11,0.666667
11036_126,0.8
18854_115,0.533333
15602_152,0.733333
15079_64,0.466667
7676_113,0.8
19366_3,0.8
721_122,0.866667
9442_85,0.333333
303_150,0.933333
10479_83,0.6
8651_130,1
3304_140,0.533333
3659_57,0.866667
17249_95,0.866667
2254_61,0.333333
3247_66,0.666667
14255_38,1
4070_113,0.6
13003_89,0.466667
15344_100,0.333333
2068_166,0.6
710_153,0.666667
15547_111,0.333333
2993_113,0.933333
8839_95,0.666667
19893_16,0.8
16048_160,0.533333
9233_133,0.6
2984_85,0.533333
15209_159,0.8
6568_156,0.533333
4399_110,0.933333
4487_116,0.866667
12820_33,0.466667
12371_36,0.8
12364_25,0.866667
10682_162,0.266667
5545_82,0.333333
13749_36,0.533333
532_125,0.8
18337_0,0.333333
17640_151,0.733333
14018_140,0.4
279_18,0.8
17791_44,0.533333
6585_117,0.8
4112_59,0.866667
7107_116,0.666667
12164_103,1
19157_17,0.866667
6828_117,0.866667
10650_29,0.2
16029_159,0.8
9812_36,0.8
4277_55,0.866667
11584_25,0.466667
1056_52,0.333333
12534_35,0.6
2228_85,0.333333
7304_160,0.8
4001_101,0.533333
7283_68,0.466667
12909_143,0.666667
5164_17,0.866667
18069_88,0.733333
16484_46,0.6
6445_67,0.733333
15420_153,0.933333
1339_83,0.333333
4094_155,0.933333
12894_90,0.866667
12883_57,0.6
4082_86,0.4
4238_59,0.8
5617_20,0.933333
7749_124,1
4326_186,0.8
8422_31,0.933333
2758_150,0.533333
12324_187,0.666667
10295_161,0.333333
10140_26,0.666667
7073_66,0.8
11813_134,0.733333
14922_112,0.933333
16822_109,1
1929_147,0.733333
2568_68,0.533333
9296_164,0.933333
8493_168,0.933333
13772_35,0.8
18133_75,0.4
15958_100,0.2
8623_134,0.933333
13838_140,0.333333
12479_146,0.733333
19399_94,0.666667
6743_139,0.733333
7543_115,0.666667
13670_54,0.533333
7428_116,0.733333
18462_138,0.266667
428_131,1
840_126,0.333333
16704_157,0.466667
6054_82,0.533333
10290_130,0.933333
9492_160,0.733333
3921_83,0.866667
15972_159,0.6
5798_10,0.466667
3171_65,0.4
15649_64,0.4
3811_144,0.6
4574_31,0.933333
2714_66,0.533333
1635_130,0.933333
10486_81,1
8537_24,0.8
14880_159,0.666667
15395_110,0.933333
12043_125,0.6
14609_53,0.2
18022_129,0.533333
165_116,0.333333
1137_38,1
17251_151,0.4
9576_23,0.4
10549_129,0.666667
10776_131,0.933333
9193_101,1
2088_73,0.6
3800_17,0.6
17878_61,0.8
16934_57,0.6
8423_23,0.866667
5874_165,1
8159_62,0.4
13673_146,0.733333
5591_89,0.6
1439_158,1
4668_151,0.866667
16048_150,0.933333
15936_160,0.8
5427_79,0.4
18135_102,0.866667
16549_95,0.4
911_113,0.8
7111_17,0.733333
18472_7,0.666667
11360_85,0.466667
13559_48,0.333333
12043_136,0.8
18450_134,0.533333
13020_63,0.733333
8534_62,0.933333
6372_157,0.733333
4931_32,0.666667
9339_49,0.733333
16103_46,0.533333
11138_168,0.533333
11319_26,0.466667
12650_139,0.533333
5374_131,0.866667
17144_61,0.533333
699_133,0.933333
7405_13,0.466667
1586_159,0.6
2034_115,0.733333
16413_57,0.666667
8280_25,0.6
18243_9,0.866667
5103_183,0.8
3815_170,0.733333
7585_75,0.8
2725_184,0.933333
4097_95,0.8
12522_173,0.6
17812_52,0.466667
12260_58,0.466667
15309_98,0.333333
2692_99,0.4
13894_176,0.666667
11409_84,0.533333
1263_116,1
16637_98,1
3231_109,1
8056_10,0.6
6008_100,0.133333
16710_150,0.8
11441_162,0.466667
17634_46,0.466667
517_143,0.933333
18138_160,0.733333
9806_96,0.933333
5123_182,0.8
7365_22,0.733333
15467_98,0.333333
18399_64,0.8
11952_104,0.466667
18173_130,0.933333
19864_10,0.733333
540_153,0.666667
15837_96,0.733333
13743_174,0.733333
17460_44,0.333333
11077_89,0.333333
10658_126,0.466667
4893_73,0.333333
8293_138,0.8
10214_30,0.866667
10990_136,1
3880_155,0.8
8635_128,0.466667
2233_117,0.333333
9854_28,1
18481_126,0.6
5701_12,0.666667
13029_45,0.333333
7449_121,0.933333
14300_89,0.533333
5558_25,0.333333
15606_47,0.266667
11770_59,0.733333
16139_159,0.333333
2439_9,0.466667
3551_21,0.533333
624_5,0.733333
6447_151,0.933333
11976_30,0.666667
10644_22,0.733333
8709_127,0.933333
15660_43,0.6
1804_16,0.866667
11276_126,0.8
12875_57,0.8
17482_94,0.6
11448_37,0.733333
5652_105,1
4338_163,0.733333
9289_109,1
13973_34,0.8
3410_117,0.866667
16260_157,0.333333
4157_104,0.8
10565_28,1
15121_64,0.533333
403_1,0.533333
2285_7,0.266667
19042_58,0.733333
8407_64,0.733333
7601_115,0.866667
13489_152,0.466667
9485_82,0.933333
13617_33,0.8
13110_183,0.866667
12311_56,0.466667
1450_51,0.733333
16319_111,0.866667
5627_14,0.4
4896_179,0.533333
5291_13,0.933333
14160_140,0.666667
13819_140,0.333333
2988_103,0.733333
19179_89,0.8
8506_34,0.466667
3465_73,0.4
1549_22,0.866667
10012_167,0.933333
9519_136,0.666667
7483_12,0.6
9811_164,0.933333
16361_62,0.6
10714_161,0.333333
2592_126,0.2
16829_110,1
5716_43,0.533333
17754_43,0.6
8318_133,0.6
7676_123,1
7475_61,0.733333
6839_148,0.866667
13394_54,0.666667
11872_24,0.4
15399_94,0.533333
9449_22,0.666667
18293_45,0.333333
17338_157,0.8
6520_71,0.733333
20034_96,0.466667
16984_160,0.666667
11665_137,0.933333
5476_164,0.8
16400_154,1
3773_93,0.333333
6688_10,0.266667
9276_89,0.6
17265_112,0.866667
7276_120,0.866667
8832_21,0.666667
6475_68,0.266667
9355_134,0.733333
10138_31,0.8
11876_181,0.933333
5504_115,0.8
4870_122,0.933333
8404_23,0.733333
18671_99,0.6
19072_163,0.666667
19466_38,0.866667
12374_30,0.866667
8672_26,0.6
10039_107,0.6
19240_27,0.8
14284_94,0.666667
12608_139,0.333333
1277_128,0.333333
7385_68,0.733333
9989_149,0.733333
3449_58,0.866667
5313_156,0.666667
13705_180,0.4
8697_154,0.933333
5989_116,0.333333
13983_142,0.8
2174_179,0.4
5704_133,0.933333
13510_44,0.0666667
2079_134,0.466667
9830_25,0.2
10050_125,1
17288_100,0.533333
12760_139,0.6
17008_58,0.666667
3011_81,0.533333
16582_154,0.733333
10704_44,0.333333
4886_125,0.733333
9453_169,0.6
7639_71,0.8
6549_122,0.6
14910_181,0.666667
5465_54,0.6
2311_146,0.866667
11251_34,0.733333
508_118,1
8639_95,0.8
12448_151,0.533333
17999_6,0.266667
10560_168,0.733333
3563_59,0.466667
13420_175,1
17382_45,0.333333
2229_71,0.333333
2846_24,0.866667
13526_55,0.666667
2730_157,0.8
14225_87,0.466667
12300_94,0.4
13473_146,0.733333
17651_61,0.6
5702_17,0.933333
9354_133,0.866667
14906_179,0.2
283_96,0.466667
8125_12,0.933333
12199_33,0.666667
11471_84,0.666667
18735_68,0.466667
5991_77,0.8
14235_176,0.8
6862_16,0.8
19897_28,0.866667
15818_63,0.933333
9207_126,0.6
17917_63,0.733333
5289_161,0.666667
16059_150,0.866667
9023_130,1
10941_169,0.733333
1593_67,0.933333
7825_66,0.666667
11142_29,1
4395_16,1
5504_133,0.533333
8640_85,0.133333
9685_100,0.4
3545_33,0.4
9949_94,0.866667
9354_132,0.866667
13307_58,0.333333
8137_134,0.866667
12779_151,0.733333
9421_29,0.933333
3819_80,0.6
19193_21,0.533333
288_151,0.733333
924_131,1
6862_20,0.266667
9013_25,1
4467_121,0.866667
7766_117,0.933333
831_63,0.2
12686_48,0.666667
16111_45,0.533333
955_76,0.533333
1032_118,1
10049_164,0.866667
9454_53,0.866667
2581_141,0.8
12817_26,0.533333
12968_138,0.733333
14615_38,0.933333
9750_126,0.866667
3579_174,0.666667
2938_185,1
17633_95,0.4
939_128,0.8
3614_37,0.533333
6445_62,0.4
8792_97,0.6
5024_121,0.6
623_35,0.666667
2647_64,0.0666667
10974_133,0.8
10044_153,1
4801_80,0.466667
732_160,0.866667
20092_155,0.333333
17214_59,0.733333
13403_178,0.866667
11940_169,0.6
14901_45,0.666667
7546_74,0.533333
10336_143,0.666667
51_1,0.4
2073_119,1
18129_49,0.533333
19205_137,0.933333
7949_82,1
4738_14,0.2
15789_59,0.4
7854_129,0.933333
12798_143,0.666667
15369_150,0.533333
13738_34,0.666667
6937_134,0.866667
4208_59,0.733333
10126_128,0.733333
17784_155,0.533333
557_167,1
9976_60,0.6
2873_41,1
13871_148,0.6
11051_130,0.733333
308_84,0.666667
1319_122,0.933333
10984_162,0.533333
11329_163,1
3680_30,0.8
1179_94,0.666667
18188_78,0.533333
4378_161,0.466667
10552_31,0.666667
8655_137,0.8
3105_152,0.6
18102_99,0.6
8936_22,0.266667
15176_45,0.533333
19965_80,0.6
6914_71,0.533333
12740_143,0.933333
17879_86,0.266667
8541_130,0.8
13789_63,0.866667
1004_115,0.933333
19796_71,0.6
19332_123,0.8
13383_143,0.8
6201_67,0.133333
16869_152,0.733333
10650_26,0.333333
7653_101,0.8
15747_45,0.466667
18670_24,0.466667
1636_19,0.733333
11247_128,0.8
16163_110,0.733333
10479_96,0.733333
13606_105,0.933333
17260_111,0.466667
6640_75,0.8
5485_159,0.733333
775_0,0.6
19123_155,0.866667
19765_24,0.666667
10378_27,0.933333
10620_126,0.333333
10490_85,0.466667
14610_39,0.933333
8533_127,0.466667
17773_160,0.333333
6178_86,0.4
19296_170,0.666667
18166_52,0.6
4305_32,0.4
2557_16,1
1973_76,0.733333
10243_26,0.333333
15382_94,0.333333
17553_43,0.866667
16933_187,0.866667
13153_143,0.8
12305_106,0.533333
7916_139,0.933333
3447_11,0.8
19638_129,0.933333
11093_127,0.4
2774_14,0.933333
10572_163,0.266667
4490_138,0.2
3726_72,0.4
5199_30,1
17652_180,0.466667
16463_187,0.6
1557_19,0.666667
4155_31,0.666667
4692_32,0.6
4817_22,0.533333
1812_122,0.866667
4513_30,0.866667
2641_44,0.933333
10220_104,0.866667
6031_24,0.8
11941_47,0.666667
508_122,1
11125_176,0.6
9885_127,0.733333
17448_150,0.866667
8482_58,0.733333
9114_126,0.266667
19850_44,0.4
8802_61,0.2
18707_96,0.8
4331_141,0.466667
14176_51,0.4
19049_137,0.733333
9058_98,0
9986_63,0.2
9045_25,0.8
6501_127,0.6
18274_181,0.4
8296_41,0.666667
7905_74,0.666667
11786_134,0.933333
2724_48,0.533333
4469_12,0.333333
12123_102,1
12908_170,0.866667
6228_52,0.533333
2345_33,0.533333
5752_125,0.6
11160_161,0.533333
14999_95,0.866667
3752_53,0.733333
3351_46,0.533333
18572_150,0.933333
18648_31,0.866667
9878_132,1
10609_128,0.2
43_22,0.4
9382_27,1
779_130,0.933333
6570_67,0.933333
16462_45,0.6
4689_25,0.533333
721_121,0.866667
13205_33,0.733333
18165_89,0.8
5118_12,0.733333
3483_79,0.4
5039_16,0.8
17701_151,0.733333
8965_82,0.933333
5134_15,0.4
8743_28,0.866667
14357_63,0.8
12161_27,0.8
6898_86,0.6
12862_87,0.266667
19080_45,0.533333
9059_98,0.333333
16702_159,0.533333
11826_183,0.266667
19316_73,0.333333
10796_54,0.333333
2413_160,0.466667
18797_130,0.733333
18232_16,0.933333
5415_124,0.933333
3084_45,0.666667
19740_169,0.866667
6555_15,0.266667
15073_94,0.666667
1058_164,0.733333
18597_1,0.666667
19458_69,0.466667
9499_86,0.666667
19821_63,0.466667
12175_161,0.8
8533_133,0.8
11659_56,0.2
952_42,0.933333
4817_29,0.666667
14361_147,0.666667
15533_159,0.4
9642_99,0.8
17913_56,0.666667
6960_11,0.933333
904_49,0.333333
14583_34,0.666667
15749_180,0.4
12825_42,0.6
4932_83,0.466667
7116_77,0.733333
5738_130,0.933333
18295_155,0.8
632_27,1
841_29,0.8
15689_179,0.4
961_103,0.4
3361_87,0.8
14747_149,0.6
13937_53,0.866667
8769_134,0.666667
11506_153,0.733333
12361_176,0.8
7218_131,1
7736_69,0.533333
9297_63,0.466667
8695_43,0.666667
8327_130,0.933333
14410_33,0.933333
18653_18,0.8
1678_27,0.933333
9759_27,1
1176_12,0.866667
12281_146,1
12953_88,0.466667
3566_113,1
16025_159,0.866667
3670_13,0.866667
668_9,0.4
18748_89,0.533333
17229_98,0.4
12403_62,0.533333
10216_25,0.8
3736_141,1
3233_157,1
13443_141,0.533333
16654_183,0.6
7313_134,0.866667
10168_125,0.4
12753_147,0.466667
5449_100,0.333333
9816_80,0.4
4638_120,0.933333
4764_31,0.933333
2278_137,0.8
9646_102,0.933333
9718_127,0.4
9500_23,0.866667
12406_27,1
4166_94,0.733333
10484_129,0.733333
12278_158,0.8
6459_68,0.8
15187_150,0.8
11635_23,0.733333
15228_156,0.6
2624_27,1
8769_136,0.733333
11271_132,0.266667
8809_126,0.733333
19608_59,0.533333
1128_6,0.866667
4821_178,0.933333
14900_62,0.666667
11042_164,0.733333
12754_149,0.333333
8421_165,0.533333
8623_126,0.8
11638_133,1
9045_24,0.733333
13937_52,0.733333
10920_165,0.533333
13043_174,0.733333
14721_45,0.466667
962_7,0.866667
7938_167,0.8
4591_121,0.733333
3518_141,0.466667
19642_48,0.8
3250_135,0.733333
10136_166,0.866667
17132_59,0.2
12400_35,0.533333
10471_164,0.733333
7016_10,0.6
19893_19,0.8
7907_66,0.8
15172_156,0.866667
11676_172,0.266667
2631_147,0.266667
2759_167,0.666667
2645_113,0.466667
9853_26,0.666667
915_146,0.466667
6765_125,0.866667
2133_85,0.333333
5638_80,0.733333
5534_131,0.933333
18428_43,0.466667
11127_166,0.6
11768_85,0.333333
4018_132,0.333333
100_155,0.8
17792_186,0.466667
6444_29,0.933333
12782_88,0.333333
14406_149,0.666667
16552_99,0.466667
13130_35,0.466667
17609_159,0.4
4101_105,0.6
15396_97,0.933333
7520_21,0.266667
192_38,1
52_19,0.4
15299_159,0.866667
1831_57,0.733333
5156_130,1
10166_125,0.933333
9214_167,0.933333
8772_125,0.866667
